chembl_id,pref_name,MeanByChembl_id,ACVR1,ASXL1,ATG7,BCL10,BUB1B,CASP8,CCNE1,CDKN2A,CDKN2C,DNM2,HRAS,JAG1,MARK3,MUTYH,NBN,PPP2R1A,PREX2,RB1,SETD2,SMARCA4,TPR,TSC1,VAV1
CHEMBL1601669,ALFACALCIDOL,0.0046497253633281735,0.0004189512253728,0.0035472632972085,0.0040432251261119,0.0054534438532328,0.0059172203782576,0.0224691279108428,0.006552583235628,0.0056306065061543,0.0006698112898126,0.0046414089427398,0.0004148886085662,0.0049006316790621,0.0047345859918163,0.0050021546026266,0.0026549540087359,0.0042154724648458,0.0010654602625383,0.0039580453042805,0.0043414352242996,0.0030037883309545,0.0040879784927092,0.0046875911758871,0.0045330554448648
CHEMBL546,OXPRENOLOL,0.004729777191709917,0.0001563211007982,0.0006737866821439,0.0012830904723211,0.0045907444300852,0.0125761554028225,0.0204850356030877,0.0064738415261373,0.0048416997968604,0.0002322794202451,0.0071723523090926,0.0001331590038003,0.009488028790928,0.0082924640169533,0.0099331626571218,0.0004468056282426,0.0021434692045481,0.0002031667497301,0.0010813371685921,0.0032408162578569,0.0005211908292272,0.0014062710376845,0.0079821939770912,0.005427503343958
CHEMBL2364635,TAFENOQUINE SUCCINATE,0.00529744865869584,0.0017938755831062,0.0045981306445955,0.0052194956625129,0.0046282150395239,0.0112585672094267,0.005261534478892,0.0045563883878434,0.0046044452070591,0.0026346117981755,0.0066295260004617,0.0017051717877987,0.0073705162457023,0.0068925770647289,0.0076851862801922,0.0041135295911511,0.0055983067890026,0.0035875970134019,0.0050729224988604,0.005927208212959,0.0042882316281865,0.0053057694188686,0.0067598010730544,0.0063497115345008
CHEMBL459324,DIACETYLMORPHINE,0.005654332683981961,0.0052335698414286,0.0023236427348787,0.0022118283240742,0.0235550281861694,0.001585601161094,0.01293650195807,0.0205014426360395,0.0229937518043818,0.0076694974858342,0.0019719455271744,0.0035286442802638,0.0018559241833465,0.0019299014833228,0.0018116812451204,0.0023912537429336,0.0021804580620352,0.0024790641510877,0.0022371578947654,0.0021132749731189,0.0023638147194891,0.0022025699853281,0.0019509135023331,0.0020221838492957
CHEMBL3833382,PRAJMALIUM,0.0056574975515032485,0.0018666456331837,0.0040517060983209,0.0051267173007905,0.0062195618374039,0.0085219150336308,0.0075109279592724,0.0070548714852673,0.0063545820332764,0.0021585634978805,0.0076213555226342,0.001558567730583,0.0084552648444081,0.0080006824152809,0.008431699255977,0.003467646443062,0.005908087456239,0.0025240414361623,0.0048061268339452,0.0064686938654926,0.0036877280558705,0.0053251314098857,0.0078080248990468,0.007193902636961
CHEMBL2396661,ALPELISIB,0.005780452049813447,1.249852866863432e-05,0.0011013922612177,0.0025459118821846,0.0025281956420945,0.0152016338185971,0.0192362191055095,0.0033768833812604,0.0026515584477845,2.201773980236775e-05,0.0104009630681514,9.857829912871736e-06,0.0138078054901609,0.0126620300265011,0.0139558454884422,0.000622073432873,0.0039763183601297,4.927150166313183e-05,0.0020528777110614,0.0053973124370552,0.0007844337064797,0.0028504183916871,0.0114718876664154,0.0082329912280569
CHEMBL1963683,TAFLUPROST,0.006050070787888335,0.001021654561702,0.0046015885789141,0.0059538271185729,0.0036544776210729,0.0195660101843568,0.0014519588054011,0.0034569148811861,0.0036616848829915,0.0010072240518243,0.0088304157751008,0.0011062660341531,0.0104706697187738,0.0093473090119437,0.0112591607388832,0.003928392242305,0.0067791762008592,0.0024008503467622,0.0055647707112773,0.0073958596168877,0.0041864073810594,0.0061597753937621,0.0090811987687557,0.0082660354948868
CHEMBL846,CALCITRIOL,0.006229071387898308,0.0002279008729915,0.0028638675389164,0.0044726261749434,0.0102059729426569,0.0126177433497959,0.0205374382628932,0.0121309736117342,0.0105210069101723,0.0004375722674828,0.0068728837245069,0.0001897907815779,0.0080561461022005,0.0072849266598417,0.0085534020680189,0.0019619726210241,0.005228375254324,0.0008270443175318,0.0040416970076595,0.0057531567036681,0.00228567037809,0.0047020908217491,0.0070763144815973,0.0064200690682847
CHEMBL1201743,SAXAGLIPTIN HYDROCHLORIDE,0.006407547042025673,0.0014948937455803,0.0074681107230962,0.0080448047782473,0.0027123531310698,0.0098678040587078,0.0029157962609815,0.0029674441048195,0.0027539393952611,0.000912237237663,0.0086207039143738,0.0023082546110123,0.0088045101911755,0.0086811578350286,0.0089064833951148,0.0071798383350305,0.0082706317121527,0.006521106982718,0.0079303895693792,0.0084182379654686,0.0072913769615968,0.008103334912529,0.0086507649833367,0.0085494071622475
CHEMBL783,NATEGLINIDE,0.006546806797518916,0.0080027949685491,0.0056728338100516,0.0056715477859873,0.0090907901119787,0.0054990400325041,0.0100013928754511,0.009077229678065,0.0090856446531616,0.0085890574745353,0.0054565346321141,0.00773606196222,0.0053850754263884,0.0054305933858556,0.0053586516386915,0.0055809932870751,0.00560428203583,0.0058651194112378,0.0057059401110843,0.0055594523011786,0.0056196153560349,0.0056539883906179,0.0054436150485518,0.0054863019657713
CHEMBL3989845,IMIPRAMINE PAMOATE,0.006611172406845127,0.0057519338223412,0.0041892163315322,0.004814878901209,0.0122885260909677,0.0092309589382692,0.0101169507788811,0.0123022905350865,0.0122864301047535,0.0076003453894161,0.0060363562168874,0.0047096985744782,0.0065351440060684,0.0062130370965457,0.0067755975809798,0.0038535957422322,0.0052349674535131,0.0031042789049451,0.0046152564432551,0.0055241929794576,0.0039864730731357,0.0049214968845298,0.0061237340721864,0.0058416054367669
